isbn,title,author,residual,segment
9789754341676,Öfke Dansı,Harriet Lerner,1.718469986711634,VARLIK YAYINLARI_ekonomik
9786055143961,Ertuğrul Gazi & Tarihin Gönül Aynası,Mustafa Akgün,0.6082404887323767,PANAMA YAYINCILIK_ekonomik
9789750719820,Peygamberin Son Beş Günü (Ciltsiz),Tahsin Yücel,0.6772338143947465,CAN YAYINLARI_orta
9786052425114,Çok Dikkatli Aç Bu Kitap Isırabilir!,Nick Bromley,0.42169847696628526,BETA KIDS_ekonomik
9786050663778,Arınma Yolu-1,Abdülhamid Bilali,0.7306919744560489,BURUC YAYINLARI_ekonomik
9786055122669,Bu Nasıl Süper Kahraman? / Sessiz Sakin'in Gürültülü Maceraları 6 (Ciltli),Çağrı Cebeci,1.051891627783058,GENÇ HAYAT_ekonomik
9789755744117,Ben Bilal: İslam'ın İlk Müezzininin Hikayesi,H. A. L. Craig,0.3780510622066853,İNSAN YAYINLARI_ucuz
9786058001619,Karanlıkta Bir Nehir & Kuzey Kore’den Bir Kaçış Öyküsü,Masaji Ishikawa,0.3724097106480806,SALTOKUR_ekonomik
9789759038106,Nah Kalkınırız,Aziz Nesin,0.6556033313155303,NESİN YAYINEVİ_ekonomik
9786050823240,Kayıp İslam Tarihi,Fıras Alkhateeb,0.4544511365854431,TİMAŞ YAYINLARI_ekonomik
9789944693325,Hayaletin Laneti,Joseph Delaney,0.4965570404566515,TUDEM YAYINEVİ_ekonomik
9789750816987,"Anne, Baba ve Diğer Ölümcül Şeyler",Yalçın Tosun,0.7157843690254442,YAPI KREDİ YAYINLARI_ucuz
9786050920390,Bela,Sally Green,0.888414600956339,DEX KİTAP_ucuz
9789758733446,Kaçık Kafe - Anita Blake Vampir Avcısı,Laurell K. Hamilton,0.45398082629582603,ARTEMİS YAYINLARI_ekonomik
9786051149318,Fetih ve Kıyamet 1453,Prof. Dr. Feridun M. Emecen,0.8270325430747043,TİMAŞ YAYINLARI_orta
9786057829283,Türkçülüğün Esasları (Cep Boy) (Tam Metin),Ziya Gökalp,1.2098824723408006,KARBON KİTAPLAR_ucuz
9789754940206,80 Günde Devrialem,Jules Verne,0.7874680478541611,BİLGİ YAYINEVİ ÇOCUK KİTAPLARI_ucuz
9786050828559,Mevlana Sevgi Güneşi,Nefise Atçakarlar,0.999257119507182,EĞLENCELİ BİLGİ_ekonomik
9786059778138,Dört Halifenin Menkıbeleri,Şemseddin Ahmed Sivasi,0.731585420036013,SUFİ KİTAP YAYINLARI_orta
9789752978188,İnsan İsterse / Azmin Zaferi Öyküleri 1. Kitap,Mümin Sekman,0.9942064595259019,ALFA YAYINLARI_ucuz
9786050812619,Levent Türkiye'yi Geziyorum -2 (5 Kitap Set),Mustafa Orakçı,1.3905603052323903,TİMAŞ ÇOCUK YAYINLARI_pahali
9786051143668,Erken Modern Osmanlılar & İmparatorluğun Yeniden Yazımı,unknown,0.7282099044570396,TİMAŞ YAYINLARI_ekonomik
9789755843216,Feride (Ciltli),Yılmaz Odabaşı,0.6795068024820021,ÖTEKİ YAYINLARI_ekonomik
9789752477056,Benden Vazgeçme Ya Rab,Mehmet  Yıldız,1.9182619373543233,HAYY KİTAP_ekonomik
9786058062139,Zamanın Kıymeti (Pratik Baskı),Abdulfettah Ebu Gudde,0.7910398747545617,TAKDİM_ucuz
9789753558525,Naturalizm Çıkmazı & Dennett'ten Dawkins'e Yeni Ateizm'in Felsefi Temelleri ve Teistik Eleştirisi,Kemal Batak,0.4495927957994281,İZ YAYINCILIK_ekonomik
9786055030261,Fıkhu's Siyre,Prof.Dr. M. Said Ramazan el-Buti,0.5388073993121534,DÖNEM YAYINCILIK_orta
9789752202474,Diriliş Çanakkale 1915,Turgut Özakman,1.6184107309888542,BİLGİ YAYINEVİ_orta
9789753423564,Yaralı Bilinç,Daryush Shayegan,0.6209021232367666,METİS YAYINLARI_ekonomik
9789753558358,Hamza,Ömer Faruk Dönmez,1.8375559637686987,İZ YAYINCILIK_ekonomik
9786050949421,Bay Kaba ,Roger Hargreaves,0.470135894238056,DOĞAN EGMONT ÇOCUK KİTAPLARI_ucuz
9786050952544,Gölgeler (Karton Kapak),Zülfü Livaneli,0.618641932678134,DOĞAN KİTAP_ucuz
9786053261100,Kuğu Boynu,Ayşegül Genç,0.45694578351468085,İZ YAYINCILIK_ucuz
9786257751483,Eylül,Mehmed Rauf,0.872398005566299,KAPRA YAYINCILIK_ucuz
9789752981478,Etika,Benedictus Spinoza,1.1002832369387017,DOST KİTABEVİ_orta
9789750833496,On İkiye Bir Var,Haldun Taner,1.271704957560491,YAPI KREDİ YAYINLARI_ucuz
9789752633773,Masal Parkı / Bir Varmış Bir Yokmuş (Ciltli),Nefise Atçakarlar,1.033298643752489,TİMAŞ ÇOCUK YAYINLARI_orta
9786055623685,Arapça Fiiller Sözlüğü,İlyas Karslı,0.4697250599668559,ENSAR NEŞRİYAT_ekonomik
9786056877704,Yeni Nesil LGS Türkçe Soru Bankası (2019 Yeni Müfredat),Kolektif,1.2170167538627128,DOĞRU KONU’M YAYINLARI_ekonomik
9789750721564,Gölgeler ve Hayaller Şehrinde,Murat Gülsoy,0.3874678055011209,CAN YAYINLARI_orta
9786257751209,Siyah İnci,Anna Sewell,0.7249355472969357,KAPRA YAYINCILIK_ucuz
9786053754992,Üç Cisim Problemi,Cixin Liu,0.3910051798816605,İTHAKİ YAYINLARI_orta
9789755707686,Sevilen,Toni Morrison,1.1155613873289747,SEL YAYINCILIK_orta
9786050822625,Kısa Ortadoğu Tarihi,Ali Çimen,0.4493308180918545,TİMAŞ YAYINLARI_orta
9786050808599,Minik Şirin,Birsen Ekim Özen,0.8722324782028448,TİMAŞ ÇOCUK YAYINLARI_ekonomik
9789750719394,Siddhartha (Ciltsiz),Hermann Hesse,2.7640033761554417,CAN YAYINLARI_ekonomik
9789757544210,Boşluk,Ahmed Günbay Yıldız,1.1004595219984195,TİMAŞ YAYINLARI_ekonomik
9789756457719,Uzlet / Yalnızlığın Faziletleri,İmam Gazali,0.521337523389863,ÇELİK YAYINEVİ_ucuz
9786059841245,Fıtrat Pedagojisi 2 & Peygamberlerin Çocuk Eğitimi Metotları,Hatice Kübra Tongar,1.900784614464201,HAYY KİTAP_ucuz
9786057829481,Heidi (Cep Boy) (Tam Metin),Johanna Spyri,0.892131305620385,KARBON KİTAPLAR_ucuz
9786050828993,Sıra Dışı,Miriam Spitzer Franklin,0.3493771877577938,TİMAŞ GENÇ_ekonomik
9786053510598,Nasreddin Hoca (Osmanlıca),unknown,0.7896947503919933,KİTAP DÜNYASI_ucuz
9786051832562,Beyaz Türk Piramitleri ve Lolan Güzeli - Yada Taşı Efsanesi 2,Ufuk Tufan,1.01801444190502,NESİL YAYINLARI_ekonomik
9789759964504,Şapka,Münib Engin Noyan,0.6233726538296853,PROFİL KİTAP_ekonomik
9789753626194,Firavunun Öldüremediği Musadır,Hekimoğlu İsmail,0.4939988989251116,TİMAŞ YAYINLARI_ucuz
9786054322022,Ölümün Dört Rengi,Dücane Cündioğlu,1.337081396276596,KAPI YAYINLARI_ucuz
9786052236352,Çaylak ile Filozof 3 / Ruhun Irkı Yok!,Özkan Öze,1.0956407465096785,UĞURBÖCEĞİ YAYINLARI_ucuz
9786051313573,100 Aldım Düşüp Bayıldım! / Zeynep'in Aşırı Komik Maceraları -1,Şebnem Güler Karacan,2.047037778829071,NESİL ÇOCUK YAYINLARI_ucuz
9789752697928,Kayıtdışı Tarihimiz,Yavuz Bahadıroğlu,2.1177453636701085,NESİL YAYINLARI_ekonomik
9786055360252,Gerçek Renkler,Kristin Hannah,0.5141207344633987,PEGASUS YAYINLARI_ekonomik
9786051832708,Bilge Dedem 1 / Dedelerimden Mektup Var,Handan Yalvaç Arıcı,0.738269527628463,NESİL ÇOCUK YAYINLARI_ekonomik
9786053604310,Kral Oidipus (Karton Kapak),Sophokles,2.0002785522117676,TÜRKİYE İŞ BANKASI KÜLTÜR YAYINLARI_ucuz
9789755397214,Bir Son Duygusu,Julian Barnes,1.3091396133972397,AYRINTI YAYINLARI_ucuz
9786050822915,Mutlu Evlilik Psikolojisi ,Prof. Dr. Nevzat Tarhan,1.5302193011506802,TİMAŞ YAYINLARI_ekonomik
9789756061022,"Hak Dini Kur'an Dili (10 Cilt, Büyük Boy, Şamua-Kutulu)",Elmalılı Hamdi Yazır,0.8561073344107362,AZİM DAĞITIM ÜRÜNLERİ_ekonomik
9789750712845,Kadınlar Okulu,Andre Gide,1.1336388566885898,CAN YAYINLARI_ekonomik
9789750748646,Lady Chatterley'in Aşığı,D.H. Lawrence,0.8987802334523223,CAN YAYINLARI_ekonomik
9786257112079,Arachnoid Mater,Serkan Karaismailoğlu,0.5340045228968515,ELMA YAYINEVİ_orta
9786055936044,Avrupa Birliği Rehberi,İrfan Kaya Ülger,0.38885204620164115,UMUTTEPE YAYINLARI_pahali
9789944143363,Gayya Karanlığından Kuran Aydınlığına,Eren Erdem,0.660192630244389,OZAN YAYINCILIK_ekonomik
9786052773710,2022 AYT Tarih Soru Bankası ,Ramazan Yetgin,0.7446801825835023,BENİM HOCAM YAYINLARI_pahali
9786059059466,Can Veren Pervaneler 3,Hayati İnanç,0.5218871100175582,BABIALİ KÜLTÜR YAYINCILIĞI_ekonomik
9786055271114,Arşın Gölgesindeki Genç,Nureddin Yıldız,1.7094829372466762,TAHLİL YAYINLARI_ucuz
9789753482660,Hababam Sınıfı Sınıfta Kaldı,Rıfat Ilgaz,0.7778936893933728,ÇINAR YAYINLARI_ucuz
9789753853620,Özgürlük Üzerine,John Stuart Mill,0.6961212806959649,ODA YAYINLARI_ucuz
9786051922423,"Sanatın Kısa Öyküsü: Ana Akımlara, Eserlere, Temalara ve Tekniklere Yönelik Cep Kılavuzu",Susie Hodge,0.49382334625769087,HEP KİTAP_pahali
9786052952559,Otranto Şatosu (Karton Kapak),Horace Walpole,0.8981728318813662,TÜRKİYE İŞ BANKASI KÜLTÜR YAYINLARI_ucuz
9786054910151,Satış Küpü,Kürşat Tuncel,0.728270975408686,CERES YAYINLARI_orta
9789759161446,Muhabbet Peygamberi Hz. Muhammed (sav),Ömer Tuğrul İnançer,0.9884742500935522,SUFİ KİTAP YAYINLARI_ekonomik
9786054274642,Kazım Karabekir Anlatıyor,Uğur Mumcu,1.4871165160514268,UĞUR MUMCU VAKFI YAYINLARI_ekonomik
9789753591492,Liderlere Tapınma Psikolojisi,Dr. Hamdi Kalyoncu,0.7214640582538685,MARİFET YAYINLARI_ucuz
9789751417862,Theo’ya Mektuplar,Vincent Van Gogh,0.46676132491821143,REMZİ KİTABEVİ_ucuz
9786055545390,Doğudan Geldiler: Osmanoğullarının Dünyası,Murat Başaran,0.4279203810529939,BABIALİ KÜLTÜR YAYINCILIĞI_ucuz
9786056323850,Sırr-ı Salat & Mi'racu's-Salikin ve Salatu'l-Arifin,İmam Humeyni,0.7672138391865677,ÖNSÖZ YAYINCILIK_ucuz
9786056260476,Paradoks & Bilimin En Büyük Dokuz Bilmecesi,Jim Al-Khalili,0.7768120070429756,DOMİNGO YAYINEVİ_ekonomik
9786055432515,Osmanlı Türkçesi Kolay Okuma Metinleri -2,Metin Uçar,0.35892552722310267,HAYRAT VAKFI YAYINLARI_ekonomik
9786050826654,Kuşçubaşı Eşref,Benjamin C. Fortna,0.5763332828167851,TİMAŞ YAYINLARI_orta
9786050674033,Kitap Okuyan Çocuk Yetiştirmek & Bir Çocuğun Okuma Sevgisini Nasıl Beslersiniz?,Megan Daley,0.4572590419828959,ORENDA_ekonomik
9789750807114,Ortadirek / Dağın Öte Yüzü 1,Yaşar Kemal,0.3975322977271123,YAPI KREDİ YAYINLARI_orta
9789751036285,Kadının Fenni,Feyza Altun,1.0775096158291753,İNKILAP KİTABEVİ_ekonomik
9789757747000,Din ve Laiklik,Ord. Prof. Dr. Ali Fuad Başgil,0.4883614256488453,YAĞMUR YAYINLARI_ucuz
9789753903820,Boyalı Kuş,Jerzy Kosinski,1.0948274852190432,E YAYINLARI_ekonomik
9786051731308,Osman / İkinci Kitap: Savaş,Beyazıt Akman,0.9301336310651536,EPSİLON YAYINEVİ_pahali
9786059232838,"Roma, Ben Geldim! (Ciltli)",Pınar Gencal,0.3959102347791994,EPHESUS YAYINLARI_orta
9786257784290,Midas’ın Müritleri,Jack London,0.7445541872209951,KAPRA YAYINCILIK_ucuz
9786059521505,İslam Felsefesi Tarihi,Prof. Dr. H. Ömer Özden,0.535037012014485,BİLGE KÜLTÜR SANAT_ucuz
9789750511189,Hikayem Paramparça,Emrah Serbes,0.5970261753833981,İLETİŞİM YAYINLARI_ekonomik
9789758225187,Süleyman Hilmi Tunahan Hadimül Kuran Üstaz,Mustafa Özdamar,0.6218439761092847,KIRK KANDİL_ekonomik
9789752123779,Ünsüz Youtuberın Günlüğü,Miyase Sertbarut,1.2087821364900426,ALTIN KİTAPLAR_ekonomik
9789750733567,Burun Giysisi,M. Banu Aksoy,0.6037986994337485,CAN ÇOCUK YAYINLARI_ekonomik
9786052998069,İnsan Cinselliğinin Evrimi,Jared Diamond,0.9478482041181255,PEGASUS YAYINLARI_ekonomik
9789750804465,Yaşamak Güzel Şey Be Kardeşim / Romanlar-3,Nazım Hikmet,0.8625320227855502,YAPI KREDİ YAYINLARI_ucuz
9789758839025,Etnogenez Halkların Şekillenişi Yükseliş ve Düşüşleri,Lev Nikolayeviç Gumilöv,0.5956171486136332,SELENGE YAYINLARI_orta
9786057948243,Kaos,Mustafa Güldağı,0.6628116075355859,LOPUS_ekonomik
9789751001283,Atasözleri ve Deyimler Sözlüğü 2/ Deyimler Sözlüğü,Ömer Asım Aksoy,0.36763988048470964,İNKILAP KİTABEVİ_orta
9786059127899,Yafes’in Kılıcı,Çağlayan Yılmaz,0.8777228769556293,PANAMA YAYINCILIK_ekonomik
9789756446812,Ol Dedi Oldu-Ama Nasıl Oldu? / Big-Bang'in Nefes Kesen Öyküsü 2,Taşkın Tuna,1.092023784035704,ŞULE YAYINLARI_ekonomik
9789753421898,Akıl Tutulması,Max Horkheimer,0.5178402143334493,METİS YAYINLARI_ekonomik
9786257300568,İrade Terbiyesi,Jules Payot,0.6172926669854979,KAPRA YAYINCILIK_ucuz
9786052985212,Kur’an ile Aldatmak & İslam’a Kurulan Pusu,Cemil Kılıç,0.5626682244776449,KIRMIZI KEDİ YAYINEVİ_ekonomik
9789751403551,Üstün Başarı,Prof.Dr. Acar Baltaş,0.9928986129577346,REMZİ KİTABEVİ_ekonomik
9789759452704,Tanrı İle Sohbet 1,Neale Donald Walsch,0.8897883645717961,ÖTESİ YAYINCILIK_ekonomik
9789750732980,Asılacak Kadın,Pınar Kür,1.6937271809879961,CAN YAYINLARI_ekonomik
9789754370348,Eğitim Gençlik Üniversite / Objektif 7,Peyami Safa,0.5368049762449116,ÖTÜKEN NEŞRİYAT_ekonomik
9789750832208,Günden Kalanlar,Kazuo Ishiguro,1.6268148760011591,YAPI KREDİ YAYINLARI_ekonomik
9786054913183,Sahabe-i Güzin Bizimkiler,Mehmet Deveci,0.6417270837872309,BENGİSU YAYINLARI_ucuz
9789758180301,Ulu Hakan İkinci Abdülhamid Han (kod43),Necip Fazıl Kısakürek,1.3205206345867229,BÜYÜK DOĞU YAYINLARI_orta
9786051559179,Selahaddin Eyyubi ve Aslan Yürekli Richard & 3. Haçlı Seferinin Filistin Safhasının Romanı,Walter Scott,0.34592357017136255,ÖTÜKEN NEŞRİYAT_orta
9789752890213,Bütün Kadınların Kafası Karışıktır,Ece Temelkuran,0.6630238921379732,EVEREST YAYINLARI_ucuz
9786051311968,Kendini Bulan Kadın,Halit Ertuğrul,0.3972602584710776,NESİL YAYINLARI_ucuz
9789944795302,Gramatoloji,Jacques Derrida,0.7403669691088126,BİLGESU YAYINCILIK_orta
9786053847304,Üşütük Kızın Günlüğü,Anna Cammany,0.4908277623254218,YAKAMOZ ÇOCUK_ekonomik
9789751406149,Çocuğunuzun İlk 6 Yılı,Haluk Yavuzer,1.1611831228664231,REMZİ KİTABEVİ_orta
9789753427685,Bahçedeki Gidonları Kromajlı Pırpır da Neyin Nesi?,Georges Perec,0.41705010998676517,METİS YAYINLARI_ucuz
9786056663710,Tanrısız Gençlik,Ödön Von Horvath,0.5581866144106638,JAGUAR KİTAP_ucuz
9786051418254,Kokular Kitabı,Vedat Ozan,0.36913850338191034,EVEREST YAYINLARI_orta
9789751408860,İletişim Donanımları,Doğan Cüceloğlu,1.426099448929734,REMZİ KİTABEVİ_ekonomik
9786054054978,Subliminal & Bilinçdışınız Davranışlarınızı Nasıl Yönetir?,Leonard Mlodinow,0.8327621230135467,OKUYAN US YAYIN_orta
9786055302849,Çocuk Psikolojisi,Jean Piaget,0.5815992140151058,PİNHAN YAYINCILIK_ekonomik
9789750739194,İvan İlyiç’in Ölümü,Lev N. Tolstoy,1.23338505153973,CAN YAYINLARI_ucuz
9786050801309,Sen Ben ve Çocuklarımız,Prof. Dr. Nevzat Tarhan,0.6810614322192965,TİMAŞ YAYINLARI_ekonomik
9786054322084,Göz İzi,Dücane Cündioğlu,1.1052099530219115,KAPI YAYINLARI_ucuz
9789944162494,Cahiliyeden İslamiyet'e Kadın,Prof. Dr. Mustafa Öztürk,0.9423604956335048,ANKARA OKULU YAYINLARI_orta
9789754373042,Bir Medeniyet Teorisi & Kültür ve Medeniyete Yeni Bir Bakış,Prof. Dr. Yılmaz Özakpınar,0.34864634200470546,ÖTÜKEN NEŞRİYAT_ucuz
9786050825497,Aklımı Seveyim,Nick Arnold,0.551918837144902,EĞLENCELİ BİLGİ_ekonomik
9789753559720,Hikayat,Cemal Şakar,0.5307978697064337,İZ YAYINCILIK_ucuz
9786059477840,Sahabe Arasındaki Siyasi İhtilaflar,Şankiti,0.3508865212320593,ÇIRA YAYINLARI_ekonomik
9786059267243,Turuncu Kitap,Işıl Erverdi,0.41789428759229796,KUMDAN KALE YAYINLARI_ucuz
9786053424055,Kelime Dağarcığımızdan Etimoloji Araştırmaları,Osman Fikri Sertkaya,0.741177877254565,AKÇAĞ YAYINLARI_orta
9786054812592,Bu da Geçer Ya Hu,Ferudun Özdemir,1.4782638782695283,AZ KİTAP_ekonomik
9786054965236,Dersimiz Namaz,Özkan Öze,1.0914513193601127,UĞURBÖCEĞİ YAYINLARI_ekonomik
9786052194027,Altıncı Koğuş,Anton Çehov,1.9617826984339013,KARBON KİTAPLAR_ucuz
9789751936028,Haccı Anlamak,unknown,0.38719647507091937,DİYANET İŞLERİ BAŞKANLIĞI_ucuz
9789756788738,Farabi ve İbn Haldun'da Siyaset,Lokman Çilingir,0.3483631225355386,ARAŞTIRMA YAYINLARI_ekonomik
9786052301418,Selçuklular Tarihi ve Kültür Kitaplığı (7 Kitap),Prof. Dr. Ali Öngül,0.4208171672438308,ÇAMLICA BASIM YAYIN_premium
9786055431488,Beden Dili,Bülent Çiftpınar,0.5698643230519185,EKİN KİTABEVİ YAYINLARI_orta
9786059489294,Sergüzeşt,Samipaşazade Sezai,1.5065822708485133,KARBON KİTAPLAR_ucuz
9789753424066,Roman Kuramı,Georg Lukacs,0.3472687332099973,METİS YAYINLARI_ucuz
9789754587623,Şölen / Dostluk (Ciltsiz),Platon(Eflatun),2.4093579006907815,TÜRKİYE İŞ BANKASI KÜLTÜR YAYINLARI_ucuz
9789754039986,Ölçülü Olmaya Değer,Aleix Cabrera,0.6073978641766002,TÜBİTAK YAYINLARI_ucuz
9786052954829,Şair Evlenmesi (Günümüz Türkçesiyle),Şinasi,2.4151080337124142,TÜRKİYE İŞ BANKASI KÜLTÜR YAYINLARI_ucuz
9789944826983,Ejderhaların Dansı Kısım -2 / Buz ve Ateşin Şarkısı 5,George R.R. Martin,0.9555545328268051,EPSİLON YAYINEVİ_orta
9789750843686,Çocuk ve Ergenle Çalışmak / Psikanaliz Defterleri 1 Çocuk ve Ergen Çalışmaları,Talat Parman,0.5200411197558283,YAPI KREDİ YAYINLARI_ucuz
9786050933208,Osmanlı Cadısı,Barış Müstecaplıoğlu,0.7475959189255201,DOĞAN KİTAP_ekonomik
9786050828603,Levent Türkiye'yi Geziyorum 5 Set (5 Kitap),Mustafa Orakçı,0.852265749734407,TİMAŞ ÇOCUK YAYINLARI_pahali
9789754053036,Ölüm Çığlığı,Agatha Christie,0.5387771420724823,ALTIN KİTAPLAR_ekonomik
9789750804663,Görünmez Kentler,Italo Calvino,1.704689448918253,YAPI KREDİ YAYINLARI_ekonomik
9786050205176,Evren 101,Carolyn Collins Petersen,0.5619216228785868,SAY YAYINLARI_ekonomik
9786054456253,Teyzem Latife,Fatih Bayhan,0.8651715771492725,PEGASUS YAYINLARI_ekonomik
9786056695193,Sol Siyaset Fetö İlişkileri,İ. Melih Gökçek,0.7789543819956073,MOTTO_ucuz
9786053490395,Dil Becerileri / İlk Etkinlik Kitabım (24-36 Ay),unknown,2.134969361185271,ERDEM ÇOCUK YAYINLARI_ekonomik
9789752123700,Genç Yazarlar İçin Hikaye Anlatıcılığı Kılavuzu,Celil Oker,1.7477477551501925,ALTIN KİTAPLAR_ucuz
9789750528569,Birinci Mecliste Muhalefet (İkinci Grup),Ahmet Demirel,0.37609236823549974,İLETİŞİM YAYINLARI_pahali
9786050822670,Aile ile Bağlanma: Aidiyet,Pedagog Adem Güneş,0.36796318481087553,TİMAŞ YAYINLARI_orta
9789750816482,Keloğlan Masalları,Tahir Alangu,0.34803175019810517,YAPI KREDİ YAYINLARI_ucuz
9789754680133,Pratik Usun Eleştirisi,Immanuel Kant,1.0656576870399297,SAY YAYINLARI_ekonomik
9786059684163,Mai ve Siyah,Halid Ziya Uşaklıgil,1.1834541217843295,KARBON KİTAPLAR_ekonomik
9786052070420,Tarih Bizi Çağırıyor,Tufan Gündüz,1.4651789859906117,YEDİTEPE YAYINEVİ_ekonomik
9789944886451,Devlet-i Aliyye & Osmanlı İmparatorluğu Üzerine Araştırmalar -I,Prof. Dr. Halil İnalcık,2.325629884078917,TÜRKİYE İŞ BANKASI KÜLTÜR YAYINLARI_ekonomik
9786056956140,Z - Bir Kuşağı Anlamak,Evrim Kuran,0.4742197718687322,MUNDİ_ekonomik
9786050842159,Benim Zürafam Uçabilir,Mert Arık,0.9103018634215463,TİMAŞ ÇOCUK YAYINLARI_ucuz
9786054921843,Muhadarat,Fatma Aliye Hanım,0.3653020009599559,BİLGE KÜLTÜR SANAT_ekonomik
9786055289720,Anne Kalbi,Lisa Scottoline,0.7221076371751929,PEGASUS YAYINLARI_ekonomik
9789750403910,Kaplumbağalar,Fakir Baykurt,1.7168621098414345,LİTERATÜR YAYINLARI_orta
9786052958889,Dünyalar Savaşı,Herbert George Wells,1.5050309834256606,TÜRKİYE İŞ BANKASI KÜLTÜR YAYINLARI_ucuz
9786059787833,Gençlerle Hayat Bilgisi / Haluk'un Defteri,Prof. Dr. A. Haluk Dursun,1.2036761470384363,YEDİTEPE YAYINEVİ_ekonomik
9786054322053,İki Darbe Arasında & İlginç Zamanlarda,Prof. Dr. İskender Pala,1.7729421776426362,KAPI YAYINLARI_ekonomik
9786059609180,3:01,Simon Kernick,0.8013928715469918,OLİMPOS YAYINLARI_ekonomik
9786052116111,"Büyük Kedi Katliamı & Aydınlanma Fransa’sında Düşünceler, İnanışlar",Robert Darnton,0.41035507121058945,KOÇ ÜNİVERSİTESİ YAYINLARI_ekonomik
9789754702101,Oyunlarla Yaşayanlar / Bütün Eserleri 3,Oğuz Atay,0.35826546531823933,İLETİŞİM YAYINLARI_ucuz
9789753426909,A'dan X'e & John Berger Tarafından Kurtarılmış Mektuplar,John Berger,0.5140840577171861,METİS YAYINLARI_ekonomik
9786054119912,Sen Bir Robot Değilsin,Aysun Berktay Özmen,0.582253179041011,REDHOUSE KIDZ YAYINLARI_ekonomik
9786053435396,Rosie Projesi,Graeme Simsion,0.3792411452600639,PEGASUS YAYINLARI_orta
9789752203327,Canım Öğretmenim / İlk Okuma Dizisi,Muzaffer İzgü,0.5464971979181903,BİLGİ YAYINEVİ ÇOCUK KİTAPLARI_ucuz
9786052079263,Babam Yanımdayken,Soosh,0.8051669970792164,REDHOUSE KIDZ YAYINLARI_ekonomik
9786051920443,Kaşal,Kyo Maclear,0.7919913180294174,HEP KİTAP_ekonomik
9789752895546,Bereketli Topraklar Üzerinde,Orhan Kemal,2.0222900815710254,EVEREST YAYINLARI_orta
9789759969509,Geldik Sayılır,İbrahim Tenekeci,0.9640821547147542,PROFİL KİTAP_ekonomik
9786052982129,Memnu Mıntıka & Ahmet Hamdi Tanpınar için Onüç Çıkma + Bir (Oto)portre Denemesi,Enis Batur,0.5902996655534474,KIRMIZI KEDİ YAYINEVİ_ucuz
9789759959715,Kutuz Hoca'nın Hatıraları,unknown,0.44466731826620576,DERGAH YAYINLARI_orta
9789752488922,Virani Divanı ve Risalesi,Ali Adil Atalay,0.554477737746589,CAN (ADİL ALİ ATALAY) YAYINLARI_orta
9789753892339,Er-Risale (İslam Hukukunun Kaynakları) ,İmam Şafii,0.7555092068946498,DİYANET VAKFI YAYINLARI_orta
9786054657902,Anadolu Uygarlıkları,Ekrem Akurgal,0.9350757690515756,PHOENİX YAYINEVİ_premium
9789751958693,Peygamber Hikayeleri (Ciltli),Bilgenur Çorlu,1.0641877764968704,DİYANET İŞLERİ BAŞKANLIĞI_ekonomik
9789750710865,Çilekli Dondurma,Sevim Ak,0.9222695473800231,CAN ÇOCUK YAYINLARI_ekonomik
9789753422239,Kadınlar Rüyalar Ejderhalar,Ursula K. Le Guin,0.4905459560893597,METİS YAYINLARI_ekonomik
9786052297261,Dünyayı Gezmek İsteyen Çorap,Ayşe Sevim,1.619018596019612,CEZVE ÇOCUK_ekonomik
9789751035745,28 Gün Yeter,Merve Bilge Atalay,0.7118854392676592,İNKILAP KİTABEVİ_ekonomik
9789757748113,Ahlak Metafiziğinin Temellendirilmesi,Immanuel Kant,0.7509647699618265,TÜRKİYE FELSEFE KURUMU YAYINLARI_ekonomik
9789757663348,Gençlerle Başbaşa,Ord. Prof. Dr. Ali Fuad Başgil,1.6940715272175098,KUBBEALTI NEŞRİYAT_ucuz
9786052690628,Ya Nasip,Osman Sungur Yeken,0.4730454295901483,YEDİVEREN YAYINLARI_ekonomik
9789750500497,"Tarz-ı Hayat'tan Life Style'a Yeni Seçkinler, Yeni Mekanlar, Yeni Yaşamlar",Rıfat N. Bali,1.6795732220175013,İLETİŞİM YAYINLARI_orta
9789757622284,Bertrandon De La Broquiere'in Denizaşırı Seyahati,Bertrandon De La Broquiere,0.3751658895232466,EREN YAYINCILIK_pahali
9786058364332,Dibe Vurma Sanatı,Mesut Cihan Demirel,0.40438917991183176,LAKİN YAYINCILIK_ekonomik
9786051417295,Cumartesi Yalnızlığı,Selim İleri,1.1057040360113648,EVEREST YAYINLARI_ucuz
9789754731262,Küçük Şehzade,Cahit Zarifoğlu,0.4495734908654976,BEYAN ÇOCUK_ucuz
9786050203431,Bir Sosyopatın İtirafları,M. E. Thomas,0.45462916961776134,SAY YAYINLARI_ekonomik
9786057525161,Düşerken,Tarık Tufan,2.3179618125888783,PROFİL KİTAP_orta
9789750730177,Aşk-ı Memnu (Açıklamalı Orjinal Metin),Halid Ziya Uşaklıgil,0.9982248162375482,CAN YAYINLARI_ekonomik
9786059268370,A'mak-ı Hayal Raci'nin Hatıraları,Şehbenderzade Filibeli Ahmed Hilmi,1.4013068296552458,BÜYÜYENAY_orta
9786050825046,Sultan Abdülhamid'in Son Zevcesi & Behice Sultan'la Altı Ay,Prof. Dr. Ekrem Buğra Ekinci,0.5539521985833904,TİMAŞ YAYINLARI_ekonomik
9786054117307,Türkçe'nin Söz Dizimi,Prof. Dr. Günay Karaağaç,0.39908425184555796,KESİT YAYINLARI_ekonomik
